"SOURCE_SYSTEM"|"DATA_KEY"|"DATA_ACTION"|"ACTION_DATE"|"WORK_GROUP_ID"|"WORK_GROUP_DESC"|"WORK_GROUP_STATUS"|"WORK_GROUP_LOCATION"|"WGS_CODE"|"WGS_DESCRIPTION"|"WGS_DISCIPLINE"|"ME_DISCIPLINE"|"ENG_DISCIPLINE"|"DU_DESC"|"ROUTE_NAME"
"ELLIPSE"|"JBFNEWK"|"I"|"20-JAN-2020"|"JBFNEWK"|"Special Drainage Work Group             "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFNEWF"|"I"|"20-JAN-2020"|"JBFNEWF"|"Retired WG - DO NOT USE                 "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"NAFNEWK"|"I"|"20-JAN-2020"|"NAFNEWK"|"RETIRED - DO NOT USE                    "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAS"|"I"|"20-JAN-2020"|"JBFSWAS"|"Swansea Off Track Drainage Insp         "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAH"|"I"|"20-JAN-2020"|"JBFSWAH"|"Swansea off Section Manager             "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAG"|"I"|"20-JAN-2020"|"JBFSWAG"|"NON MOBILE WORK GROUP OFF TRACK         "|" "|"Non-Mobile Work Group                             "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAF"|"I"|"20-JAN-2020"|"JBFSWAF"|"Swansea Additional Funding Group        "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAE"|"I"|"20-JAN-2020"|"JBFSWAE"|"Swansea Off Track Veg Insp              "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAD"|"I"|"20-JAN-2020"|"JBFSWAD"|"Swansea Off Track Inspections           "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAC"|"I"|"20-JAN-2020"|"JBFSWAC"|"Swansea Off Track Work Group C          "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAB"|"I"|"20-JAN-2020"|"JBFSWAB"|"Swansea Off Track Work Group B          "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBFSWAA"|"I"|"20-JAN-2020"|"JBFSWAA"|"Swansea Off Track Work Group A          "|" "|"Offtrack Mobile Config                            "|"NASWAOTA  "|"Swansea SM(OFFTRACK)"|"Off Track"|"Swansea TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBGNEWK"|"I"|"20-JAN-2020"|"JBGNEWK"|"Newport Grinding Team                   "|" "|"Welding & Grinding Mob Config                     "|"NANEWWGA  "|"Newport SM(W&G)"|"Welding & Grinding"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBWNEWK"|"I"|"20-JAN-2020"|"JBWNEWK"|"Deactivate - Do not use                 "|"I"|"Welding & Grinding Mob Config                     "|"NANEWWGA  "|"Newport SM(W&G)"|"Welding & Grinding"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBWNEWG"|"I"|"20-JAN-2020"|"JBWNEWG"|"Newport Welding Inspectors              "|" "|"Welding & Grinding Mob Config                     "|"NANEWWGA  "|"Newport SM(W&G)"|"Welding & Grinding"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBWNEWF"|"I"|"20-JAN-2020"|"JBWNEWF"|"WEST WALES WELDING TEAM                 "|" "|"Welding & Grinding Mob Config                     "|"NANEWWGA  "|"Newport SM(W&G)"|"Welding & Grinding"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBWNEWC"|"I"|"20-JAN-2020"|"JBWNEWC"|"Cardiff Welding Team                    "|" "|"Welding & Grinding Mob Config                     "|"NANEWWGA  "|"Newport SM(W&G)"|"Welding & Grinding"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBWNEWB"|"I"|"20-JAN-2020"|"JBWNEWB"|"Deactivate - Do not use                 "|"I"|"Welding & Grinding Mob Config                     "|"NANEWWGA  "|"Newport SM(W&G)"|"Welding & Grinding"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBWNEWA"|"I"|"20-JAN-2020"|"JBWNEWA"|"Newport Welding Team                    "|" "|"Welding & Grinding Mob Config                     "|"NANEWWGA  "|"Newport SM(W&G)"|"Welding & Grinding"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWL"|"I"|"20-JAN-2020"|"JBCNEWL"|"Newport Track TQS OTM                   "|" "|"Track Mobile Config                               "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWK"|"I"|"20-JAN-2020"|"JBCNEWK"|"Newport Track Nights/Weekend Work       "|" "|"Track Mobile Config                               "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWG"|"I"|"20-JAN-2020"|"JBCNEWG"|"Newport Drainage Inspections            "|" "|"Offtrack Mobile Config                            "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWF"|"I"|"20-JAN-2020"|"JBCNEWF"|"Newport Track TSM/ATSM                  "|" "|"Track Mobile Config                               "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWE"|"I"|"20-JAN-2020"|"JBCNEWE"|"Newport Track Floating Team             "|" "|"Track Mobile Config                               "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWD"|"I"|"20-JAN-2020"|"JBCNEWD"|"Newport Track Inspection Team           "|" "|"Track Mobile Config                               "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWB"|"I"|"20-JAN-2020"|"JBCNEWB"|"Newport Track Maintenance Team West     "|" "|"Track Mobile Config                               "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWA"|"I"|"20-JAN-2020"|"JBCNEWA"|"Newport Track Maintenance Team East     "|" "|"Track Mobile Config                               "|"NANEWTRA  "|"Newport SM(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWJ"|"I"|"20-JAN-2020"|"JBCNEWJ"|"Newport Track ATME                      "|" "|"Track Mobile Config                               "|"NANEWTRE  "|"Newport ENG(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCNEWH"|"I"|"20-JAN-2020"|"JBCNEWH"|"Newport Track TME                       "|" "|"Track Mobile Config                               "|"NANEWTRE  "|"Newport ENG(TRACK)"|"Track"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCLLAE"|"I"|"20-JAN-2020"|"JBCLLAE"|"West Lubricator Team                    "|" "|"Welding & Grinding Mob Config                     "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFG"|"I"|"20-JAN-2020"|"JBCCDFG"|"East Lubricator Team                    "|" "|"Welding & Grinding Mob Config                     "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRC"|"I"|"20-JAN-2020"|"JBCABRC"|"Aber Lubrication Team                   "|" "|"Welding & Grinding Mob Config                     "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBUNEWF"|"I"|"20-JAN-2020"|"JBUNEWF"|"CARDIFF RAIL TESTING TEAM 1             "|" "|"Rail Testing Mobile Config                        "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBUNEWE"|"I"|"20-JAN-2020"|"JBUNEWE"|"Newport Rail Testing Manager            "|" "|"Rail Testing Mobile Config                        "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBUNEWD"|"I"|"20-JAN-2020"|"JBUNEWD"|"PORT TALBOT RAIL TESTING TEAM           "|" "|"Rail Testing Mobile Config                        "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBUNEWC"|"I"|"20-JAN-2020"|"JBUNEWC"|"Newport Rail Testing Team 2             "|" "|"Rail Testing Mobile Config                        "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBUNEWB"|"I"|"20-JAN-2020"|"JBUNEWB"|"Newport Rail Testing Team 1             "|" "|"Rail Testing Mobile Config                        "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBUNEWA"|"I"|"20-JAN-2020"|"JBUNEWA"|"Llanelli Rail Testing Team              "|" "|"Rail Testing Mobile Config                        "|"NANEWRTA  "|"Newport SM(RT&L)"|"Rail Testing & Lubrication"|"Newport TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRK"|"I"|"20-JAN-2020"|"JBCABRK"|"Aber Track Compliance Unit              "|" "|"Track Mobile Config                               "|"NAABRTRA  "|"Aber SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRG"|"I"|"20-JAN-2020"|"JBCABRG"|"Aber Drainage Inspections               "|" "|"Offtrack Mobile Config                            "|"NAABRTRA  "|"Aber SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRF"|"I"|"20-JAN-2020"|"JBCABRF"|"Aber Track ATSM / TSM                   "|" "|"Track Mobile Config                               "|"NAABRTRA  "|"Aber SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRE"|"I"|"20-JAN-2020"|"JBCABRE"|"Aber Track West Work Unit               "|" "|"Track Mobile Config                               "|"NAABRTRA  "|"Aber SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRD"|"I"|"20-JAN-2020"|"JBCABRD"|"Aber Track Inspection Team              "|" "|"Track Mobile Config                               "|"NAABRTRA  "|"Aber SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRB"|"I"|"20-JAN-2020"|"JBCABRB"|"Aber Track East Work Unit               "|" "|"Track Mobile Config                               "|"NAABRTRA  "|"Aber SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"NALCDFF"|"I"|"20-JAN-2020"|"NALCDFF"|"LCM 4- Cardiff                          "|" "|"Level Crossing Mobile Config                      "|"NACDFLXA  "|"Wales Route LCM Cardiff"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"NALCDFD"|"I"|"20-JAN-2020"|"NALCDFD"|"LCM 3- Swansea East                     "|" "|"Level Crossing Mobile Config                      "|"NACDFLXA  "|"Wales Route LCM Cardiff"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"NALCDFC"|"I"|"20-JAN-2020"|"NALCDFC"|"LCM 2- Swansea                          "|" "|"Level Crossing Mobile Config                      "|"NACDFLXA  "|"Wales Route LCM Cardiff"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"NALCDFB"|"I"|"20-JAN-2020"|"NALCDFB"|"LCM 1 - Whitland                        "|" "|"Level Crossing Mobile Config                      "|"NACDFLXA  "|"Wales Route LCM Cardiff"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBLCDFA"|"I"|"20-JAN-2020"|"JBLCDFA"|"Cardiff Off Track Contractor            "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFZ"|"I"|"20-JAN-2020"|"JBCCDFZ"|"Cardiff Pway Non-mobile Work Group      "|" "|"Non-Mobile Work Group                             "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFO"|"I"|"20-JAN-2020"|"JBCCDFO"|"CARDIFF POINT CARE TEAM                 "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFM"|"I"|"20-JAN-2020"|"JBCCDFM"|"Cardiff Track ASM                       "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFK"|"I"|"20-JAN-2020"|"JBCCDFK"|"Cardiff Track SIN101                    "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFJ"|"I"|"20-JAN-2020"|"JBCCDFJ"|"Cardiff Track TQS OTM                   "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFI"|"I"|"20-JAN-2020"|"JBCCDFI"|"Cardiff Drainage Inspections            "|" "|"Offtrack Mobile Config                            "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFE"|"I"|"20-JAN-2020"|"JBCCDFE"|"Cardiff Track Inspection Team           "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFD"|"I"|"20-JAN-2020"|"JBCCDFD"|"Cardiff Track Team West                 "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFC"|"I"|"20-JAN-2020"|"JBCCDFC"|"Cardiff Track Team East                 "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFA"|"I"|"20-JAN-2020"|"JBCCDFA"|"Cardiff Track TSM                       "|" "|"Track Mobile Config                               "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"NACWALZ"|"I"|"20-JAN-2020"|"NACWALZ"|"NACWALZ - MWM R3 Wales Track            "|" "|"Mobile Workgroup (FDCS)                           "|"NACDFTRA  "|"Cardiff SM(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFL"|"I"|"20-JAN-2020"|"JBCCDFL"|"Cardiff Track ATME                      "|" "|"Track Mobile Config                               "|"NACDFTRE  "|"Cardiff ENG(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCCDFB"|"I"|"20-JAN-2020"|"JBCCDFB"|"Cardiff Track TME                       "|" "|"Track Mobile Config                               "|"NACDFTRE  "|"Cardiff ENG(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JBCABRN"|"I"|"20-JAN-2020"|"JBCABRN"|"Cardiff (Aber) Track TME                "|" "|"Track Mobile Config                               "|"NACDFTRE  "|"Cardiff ENG(TRACK)"|"Track"|"Cardiff TME"|"Track"|"IMDM Cardiff"|"Wales"
"ELLIPSE"|"JEYSHRA"|"I"|"20-JAN-2020"|"JEYSHRA"|"Shrewsbury Works Delivery - Track       "|" "|"Track Mobile Config                               "|"NBSHRTRW  "|"Shrewsbury WDM(TRACK)"|"Track"|"Shrewsbury IMPM"|"Prog Manager"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRY"|"I"|"20-JAN-2020"|"JESSHRY"|"Hereford Section Manager Signals        "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRX"|"I"|"20-JAN-2020"|"JESSHRX"|"Machynlleth Signals Team D              "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRW"|"I"|"20-JAN-2020"|"JESSHRW"|"Machynlleth Signal Box TO               "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRU"|"I"|"20-JAN-2020"|"JESSHRU"|"Pantyffynnon Signals Team               "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRT"|"I"|"20-JAN-2020"|"JESSHRT"|"Hereford Signals Team 4                 "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRS"|"I"|"20-JAN-2020"|"JESSHRS"|"Hereford Signals Team 3                 "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRR"|"I"|"20-JAN-2020"|"JESSHRR"|"Hereford Signals Team 2                 "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRQ"|"I"|"20-JAN-2020"|"JESSHRQ"|"Hereford Signals Team 1                 "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRP"|"I"|"20-JAN-2020"|"JESSHRP"|"Machynlleth Signals Team C              "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRO"|"I"|"20-JAN-2020"|"JESSHRO"|"Hereford Signals - Non-Mobile           "|" "|"Non-Mobile Work Group                             "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRN"|"I"|"20-JAN-2020"|"JESSHRN"|"Machynlleth Signals Team B              "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRM"|"I"|"20-JAN-2020"|"JESSHRM"|"Machynlleth Signals Team A              "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRL"|"I"|"20-JAN-2020"|"JESSHRL"|"Machynlleth Signals Supervisor Team     "|" "|"Signalling Mobile Config                          "|"NBHERSGA  "|"Hereford SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"DCSLLAC"|"I"|"20-JAN-2020"|"DCSLLAC"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"DCSLLAB"|"I"|"20-JAN-2020"|"DCSLLAB"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"DCSLLAA"|"I"|"20-JAN-2020"|"DCSLLAA"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRV"|"I"|"20-JAN-2020"|"JESSHRV"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRK"|"I"|"20-JAN-2020"|"JESSHRK"|"Shrewsbury Signals Locking              "|" "|"Locking Fitters Config                            "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRJ"|"I"|"20-JAN-2020"|"JESSHRJ"|"Shrewsbury Signals SMA                  "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRG"|"I"|"20-JAN-2020"|"JESSHRG"|"Shrewsbury Signals Tech Support         "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRI"|"I"|"20-JAN-2020"|"JESSHRI"|"Shrewsbury Signal Team I                "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRF"|"I"|"20-JAN-2020"|"JESSHRF"|"Retired WG - DO NOT USE                 "|"I"|"Retired Mobile Work Group                         "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRE"|"I"|"20-JAN-2020"|"JESSHRE"|"Shrewsbury Signals Team E               "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRD"|"I"|"20-JAN-2020"|"JESSHRD"|"Shrewsbury Signals Team D               "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRC"|"I"|"20-JAN-2020"|"JESSHRC"|"Shrewsbury Signals Team C               "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRB"|"I"|"20-JAN-2020"|"JESSHRB"|"Shrewsbury Signals Team B               "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESSHRA"|"I"|"20-JAN-2020"|"JESSHRA"|"Shrewsbury Signals Team A               "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
"ELLIPSE"|"JESLLAH"|"I"|"20-JAN-2020"|"JESLLAH"|"Llandudno Jn Signals Section Supervisor "|" "|"Signalling Mobile Config                          "|"NBSHRSGA  "|"Shrewsbury SM(SIGNALS)"|"Signals"|"Shrewsbury S&TME"|"Signals"|"IMDM Shrewsbury"|"Wales"
